(11342632, 'bonus', 360, 1510591674.11437)
(8437645, 'subscription', 901, 1493670046.551663)
(86976998, 'bonus', 358, 1293405973.168317)
(34690579, 'purchase', 441, 1675095017.728003)
(15190941, 'subscription', 407, 1167299355.736417)
(66802725, 'chargeback', 959, 930712416.467979)
(53934757, 'bonus', 182, 1313889674.401396)
(37815427, 'subscription', 254, 1040300352.536039)
(12681831, 'bonus', 418, 1583099406.202218)
(81388783, 'purchase', 47, 1635595703.365261)
(39558449, 'purchase', 179, 859624545.04948)
(51931647, 'subscription', 923, 916842116.011788)
(30878874, 'refund', 518, 893638842.607449)
(61059292, 'refund', 206, 1659040741.690189)
(30737921, 'subscription', 255, 1215194210.672845)
(74842577, 'bonus', 784, 1605143865.833624)
(68721082, 'refund', 821, 949916358.951245)
(27565496, 'refund', 152, 1136227228.614982)
(93776386, 'bonus', 661, 1270865294.833439)
(45842924, 'subscription', 607, 932484934.607249)
(13639892, 'purchase', 272, 1455774247.776135)
(1591351, 'refund', 839, 952713155.831051)
(70771491, 'refund', 379, 896813939.423563)
(94553063, 'refund', 837, 1182820920.356601)
(33804660, 'subscription', 153, 1481209709.603721)
(55678241, 'bonus', 921, 1048942743.340754)
(18137927, 'refund', 912, 1666320121.067446)
(94553063, 'purchase', 246, 1299233952.787108)
(44007294, 'purchase', 471, 1269863600.419205)
(40940470, 'purchase', 625, 1452221883.900484)
(70063242, 'refund', 227, 1430857131.999354)
(62093190, 'bonus', 379, 956581167.345118)
(34934388, 'chargeback', 956, 1695630570.270571)
(42359423, 'bonus', 175, 1621894548.166122)
(37860466, 'subscription', 796, 1315447996.88745)
(67041997, 'chargeback', 441, 847613341.37358)
(40136861, 'bonus', 983, 1628615840.459141)
(38168403, 'refund', 557, 1222483503.043637)
(64638085, 'bonus', 17, 1704094055.796344)
(56776813, 'purchase', 925, 1096762399.701559)
(52193543, 'chargeback', 351, 1689496311.956676)
(84366891, 'refund', 526, 1165458152.495757)
(50037298, 'refund', 641, 1030715055.34721)
(79380844, 'purchase', 275, 1623296471.394295)
(39488997, 'refund', 5, 1355213009.814233)
(42138975, 'purchase', 769, 1375616432.482046)
(6183386, 'chargeback', 303, 870747708.074311)
(92771882, 'subscription', 668, 924467045.601765)
(33108533, 'purchase', 517, 1102291370.140769)
(92339730, 'refund', 350, 1343803950.1561)
(80027662, 'subscription', 381, 1738954956.094649)
(34546733, 'subscription', 784, 1228425670.915921)
(30545157, 'refund', 645, 1760207062.429194)
(80091567, 'subscription', 410, 1442522817.071351)
(78178581, 'refund', 112, 1455428722.060709)
(12794010, 'subscription', 358, 1015952243.151704)
(32486707, 'purchase', 107, 1389154997.294215)
(31600623, 'bonus', 226, 1378915084.217657)
(99482175, 'bonus', 520, 1679964931.504419)
(43533994, 'chargeback', 610, 1351596365.616791)
(33108533, 'purchase', 913, 991227695.359715)
(91412493, 'subscription', 763, 1111542034.71595)
(72391534, 'refund', 648, 1578007930.978453)
(9461706, 'bonus', 21, 1475310387.965484)
(20375940, 'bonus', 172, 959369970.278688)
(5430749, 'purchase', 87, 1115293765.457624)
(39488997, 'subscription', 275, 1203212081.711858)
(10177781, 'refund', 214, 1707870264.156736)
(11445585, 'purchase', 993, 1259822834.874963)
(83336280, 'refund', 60, 887643556.73971)
(12905984, 'purchase', 643, 1597676765.402076)
(69285129, 'bonus', 433, 1622258813.251196)
(70063242, 'chargeback', 814, 1563494231.879932)
(61819954, 'subscription', 889, 1525071546.412777)
(63034120, 'purchase', 798, 1382360246.513597)
(15913698, 'bonus', 348, 1066238677.631334)
(60716922, 'refund', 601, 1421125038.752117)
(72783154, 'refund', 785, 1339247062.570859)
(30265081, 'chargeback', 831, 1775648482.802766)
(18803600, 'subscription', 255, 1287660662.802311)
(17123128, 'bonus', 326, 1323342569.76966)
(39028333, 'bonus', 488, 900521453.531329)
(81527151, 'chargeback', 774, 1569324071.227162)
(20489132, 'purchase', 180, 1469311777.948978)
(24612933, 'purchase', 133, 1070807952.195873)
(22473172, 'purchase', 508, 1261475249.636936)
(67647849, 'refund', 108, 1194306532.724529)
(82998766, 'subscription', 162, 1612094618.008597)
(91218487, 'chargeback', 842, 1572224904.707853)
(43151334, 'refund', 102, 879842879.186082)
(81680718, 'chargeback', 403, 1441983480.212206)
(63012944, 'refund', 149, 1238859764.172203)
(30659170, 'chargeback', 196, 849377860.584321)
(92923278, 'purchase', 102, 1139491088.509712)
(56776813, 'refund', 798, 956493409.165693)
(42558726, 'purchase', 65, 1422446398.360864)
(28032486, 'purchase', 987, 1406032745.609549)
(37310908, 'bonus', 576, 995852872.397051)
(71186029, 'chargeback', 429, 904002795.02931)
(80524087, 'subscription', 49, 871500354.978354)
(69438218, 'bonus', 902, 1760008443.744829)
(64988100, 'refund', 839, 1221307387.544972)
(77411523, 'bonus', 781, 1283404938.455014)
(42542744, 'bonus', 448, 940789536.254195)
(64784613, 'chargeback', 846, 1386296343.788994)
(57245942, 'subscription', 552, 1529185253.839263)
(95049328, 'purchase', 208, 1408950944.077762)
(4693872, 'bonus', 253, 839761621.227827)
(48300306, 'purchase', 173, 1260296482.612151)
(6225594, 'chargeback', 735, 1370333700.339685)
(53542981, 'subscription', 962, 1347688114.146324)
(38981594, 'purchase', 944, 1591708308.560265)
(99342822, 'chargeback', 899, 1229559857.290746)
(25472598, 'chargeback', 599, 1351915727.499555)
(13853941, 'chargeback', 939, 1204052917.651289)
(94940160, 'refund', 71, 1435998075.201717)
(43533994, 'refund', 70, 1648570555.567187)
(20375940, 'chargeback', 984, 1547986839.467685)
(6225594, 'bonus', 466, 1368316953.754821)
(20677424, 'purchase', 152, 1744006469.801738)
(86458791, 'bonus', 144, 1045348701.287758)
(18910460, 'subscription', 146, 1669241827.967397)
(38033491, 'refund', 352, 1633597427.6185)
(11252222, 'purchase', 133, 1310229884.717196)
(66663415, 'subscription', 534, 1009222160.785766)
(45847000, 'bonus', 589, 1059148091.650056)
(43151334, 'subscription', 149, 907746179.625717)
(60166098, 'bonus', 913, 1365678408.546182)
(21408402, 'bonus', 176, 881931640.361115)
(88821309, 'subscription', 358, 1762578896.977489)
(44884696, 'bonus', 887, 1174623314.098198)
(60790432, 'chargeback', 673, 1628575375.979794)
(12681831, 'refund', 697, 965061908.686153)
(54820514, 'subscription', 984, 1343938726.905031)
(27205820, 'subscription', 575, 1055255022.017456)
(85359804, 'refund', 582, 1459225560.386334)
(76790003, 'chargeback', 593, 1202535130.769381)
(76073457, 'refund', 566, 1574680723.726787)
(7723152, 'chargeback', 240, 1072913279.125346)
(27758226, 'purchase', 120, 1268004451.436433)
(39247551, 'subscription', 404, 895050025.058497)
(32258078, 'subscription', 876, 1452385756.672632)
(92332023, 'bonus', 284, 1169640341.112345)
(82286846, 'subscription', 273, 1189462313.349427)
(80379785, 'chargeback', 60, 1696959963.524574)
(70927977, 'refund', 871, 1036227481.523265)
(47274903, 'purchase', 492, 1502123327.286962)
(14109771, 'chargeback', 943, 1516123586.078609)
(75289840, 'subscription', 428, 1487165997.952181)
(51365516, 'purchase', 690, 1423125156.271653)
(19026923, 'bonus', 110, 1309210319.601181)
(39466534, 'bonus', 667, 918189460.250485)
(11983182, 'purchase', 228, 1306491112.014843)
(44350566, 'subscription', 677, 1192670150.944321)
(35958295, 'purchase', 575, 1506079637.383776)
(96954307, 'purchase', 491, 979214800.667836)
(25173056, 'bonus', 125, 1215615939.999079)
(88638981, 'purchase', 273, 1583224162.317625)
(75435075, 'refund', 34, 1561516747.458514)
(55388502, 'bonus', 67, 943038396.664288)
(10805472, 'purchase', 129, 1721818789.10303)
(87570622, 'chargeback', 313, 1549875917.113854)
(6183386, 'purchase', 910, 1686369923.488743)
(77280589, 'refund', 501, 1658913617.028831)
(74260174, 'subscription', 541, 1554173697.404504)
(30659170, 'bonus', 843, 855571160.49983)
(92704336, 'bonus', 246, 1371940969.522744)
(56776813, 'purchase', 663, 965623973.418594)
(36660513, 'bonus', 487, 1342211511.681656)
(43618711, 'chargeback', 492, 1552640691.748235)
(17284809, 'chargeback', 988, 1412071206.998981)
(57407514, 'refund', 255, 1386699814.971308)
(44527155, 'purchase', 720, 1188792756.613284)
(25621216, 'chargeback', 396, 1194591902.788764)
(31331970, 'chargeback', 444, 1647519360.745645)
(54710328, 'purchase', 944, 1382642620.034101)
(22019076, 'refund', 572, 993392899.797643)
(13738781, 'chargeback', 51, 1624074802.093009)
(71139999, 'refund', 557, 1511976806.521228)
(78247261, 'refund', 6, 1182066461.714425)
(35244433, 'purchase', 640, 1436562256.367432)
(91592974, 'subscription', 993, 1004524277.398771)
(11795844, 'subscription', 791, 1502612867.759749)
(81371711, 'subscription', 645, 1248196615.097643)
(65376013, 'refund', 918, 1488747602.824814)
(75733747, 'chargeback', 487, 1151024391.072467)
(27565496, 'refund', 538, 1259522163.823554)
(56065037, 'bonus', 711, 873934270.639648)
(54710328, 'subscription', 177, 1217756745.434664)
(46243018, 'purchase', 535, 1068824936.268778)
(35196958, 'subscription', 389, 1575782048.735024)
(62812131, 'subscription', 299, 1575199833.956434)
(50365729, 'subscription', 962, 846987167.944647)
(51590975, 'bonus', 755, 1385106743.761584)
(28470556, 'bonus', 244, 1768825312.228364)
(96197722, 'purchase', 681, 917350078.779033)
(62812131, 'refund', 382, 1701496173.485365)
(13939377, 'purchase', 282, 892482206.949005)
(51590975, 'bonus', 802, 1168122125.583727)
(54209335, 'subscription', 118, 1738063295.304632)
(72527087, 'chargeback', 535, 902434056.432582)
(60046379, 'refund', 49, 1249545981.581164)
(42558726, 'chargeback', 114, 894927624.634147)
(30265081, 'chargeback', 132, 1778084532.529829)
(12794010, 'purchase', 795, 1246009558.061514)
(28032486, 'purchase', 253, 921638144.984646)
(42515236, 'purchase', 382, 1081485178.078603)
(23010131, 'bonus', 400, 1083756716.590994)
(5430749, 'subscription', 281, 1313621428.31261)
(31757201, 'chargeback', 890, 1308194188.336235)
(15913698, 'chargeback', 833, 1617049367.273125)
(64784613, 'chargeback', 203, 1196049988.647246)
(31757201, 'refund', 663, 942319893.499591)
(13285525, 'purchase', 383, 959761193.941575)
(45860707, 'chargeback', 533, 1728799727.28021)
(8461317, 'purchase', 280, 1022537928.613704)
(13481809, 'chargeback', 385, 1123465343.019871)
(62166278, 'bonus', 980, 1713480917.657195)
(7230212, 'refund', 293, 1051643797.17319)
(52926542, 'subscription', 839, 1749611468.868793)
(76215072, 'chargeback', 67, 992884182.987968)
(998428, 'subscription', 758, 1274246533.855335)
(24874128, 'purchase', 677, 972314235.258351)
(9248868, 'subscription', 569, 1537073093.449989)
(20905859, 'purchase', 76, 1523704506.267883)
(55980075, 'subscription', 372, 847691037.42017)
(92227153, 'bonus', 994, 1182046761.853632)
(5430749, 'refund', 580, 1450500927.054167)
(79926542, 'refund', 384, 932746260.421206)
(25737658, 'bonus', 941, 867283216.507569)
(39488997, 'refund', 334, 1425653455.665839)
(68460480, 'refund', 489, 1765431603.77056)
(67871015, 'subscription', 678, 890400006.94292)
(93932805, 'chargeback', 442, 887930045.618256)
(37282760, 'refund', 897, 1157074087.060402)
(92855247, 'bonus', 676, 1234203724.998391)
(39247551, 'subscription', 164, 1266458015.913628)
(98322062, 'bonus', 911, 1235288314.579627)
(96763547, 'refund', 556, 1474540238.157178)
(6047368, 'purchase', 686, 1054507881.93006)
(54535360, 'refund', 748, 1321708926.693419)
(10314409, 'refund', 472, 1682507667.582677)
(33393327, 'refund', 545, 1106045650.043066)
(60790432, 'subscription', 569, 973847941.581153)
(25880719, 'refund', 111, 1291946677.800436)
(7723152, 'purchase', 964, 1078273309.847707)
(89616529, 'bonus', 524, 904803546.029818)
(54209335, 'purchase', 703, 1004353630.35564)
(57468371, 'refund', 797, 1327571563.139118)
(11411401, 'chargeback', 371, 931821728.429692)
(52578023, 'chargeback', 40, 1276193570.245296)
(42144579, 'refund', 414, 973323349.401235)
(6183386, 'bonus', 52, 1610343593.764946)
(6259083, 'subscription', 9, 1062683490.679067)
(18854909, 'chargeback', 3, 865507973.239801)
(56940810, 'chargeback', 68, 839827611.778362)
(16810189, 'refund', 11, 880540554.739551)
(95049328, 'subscription', 429, 1755836794.68059)
(13113176, 'refund', 37, 1771200994.10979)
(67150761, 'subscription', 388, 1214534391.364731)
(40382200, 'chargeback', 652, 1214029955.793358)
(75825774, 'purchase', 357, 1156765538.546387)
(53676168, 'refund', 428, 1754747860.70511)
(16810189, 'subscription', 555, 1510454918.999212)
(31616495, 'bonus', 966, 1704902452.84773)
(68067350, 'bonus', 297, 902354894.313877)
(86458791, 'subscription', 652, 1058384813.252848)
(62017965, 'refund', 480, 1224384665.624168)
(82998766, 'subscription', 386, 935026169.804075)
(79993860, 'subscription', 190, 1508010329.477106)
(27331408, 'bonus', 172, 1603918956.90024)
(7535819, 'subscription', 172, 1169147827.878139)
(24881118, 'bonus', 786, 1317192527.795698)
(68937938, 'chargeback', 574, 1675293385.026475)
(71404986, 'bonus', 212, 1024436507.413723)
(55069878, 'bonus', 884, 916104276.431641)
(85778125, 'purchase', 330, 1074326738.980594)
(32258078, 'purchase', 535, 1068151485.840864)
(25880719, 'bonus', 274, 1227471801.074778)
(93806135, 'purchase', 208, 1661108529.391899)
(54710328, 'subscription', 406, 1752988402.005754)
(31447738, 'refund', 820, 1605840185.953554)
(74962286, 'subscription', 963, 962843712.866232)
(71419828, 'bonus', 919, 853425053.951356)
(65622766, 'bonus', 53, 1343368923.857807)
(97109377, 'chargeback', 167, 977813609.416851)
(78178581, 'chargeback', 854, 1328429920.582206)
(99360944, 'chargeback', 948, 1151925498.530029)
(27547671, 'chargeback', 965, 1552942860.328482)
(56940810, 'bonus', 944, 1678020335.718325)
(787599, 'bonus', 407, 1677491405.824823)
(86931495, 'bonus', 297, 990450134.653485)
(22088644, 'refund', 692, 1373597440.802449)
(46862355, 'chargeback', 988, 1037637566.076116)
(22473172, 'bonus', 88, 1105254554.062528)
(80792430, 'refund', 787, 1141522927.551155)
(26502373, 'subscription', 591, 1262971047.76934)
(19676851, 'refund', 810, 1726067196.973063)
(20905859, 'refund', 774, 1084918440.710898)
(90037872, 'refund', 678, 1396938236.750226)
(58653986, 'refund', 630, 1104471535.737432)
(91218487, 'bonus', 27, 1553830482.79885)
(79465713, 'purchase', 767, 1077061771.332146)
(19164974, 'refund', 274, 1181613396.963391)
(60716922, 'purchase', 888, 1434314178.533609)
(75551427, 'refund', 196, 917349525.163737)
(83681792, 'purchase', 564, 1771663389.617943)
(87748182, 'subscription', 510, 1730808113.379542)
(60254123, 'refund', 636, 1711275652.923925)
(40136861, 'refund', 282, 871045143.284341)
(45256496, 'refund', 355, 1281098979.317291)
(70893872, 'subscription', 199, 1040772027.587932)
(76790003, 'bonus', 405, 1098739007.527184)
(67736592, 'chargeback', 483, 1061389233.22227)
(29589034, 'chargeback', 61, 1254887145.8437)
(15190941, 'refund', 50, 1527926052.264166)
(71638728, 'refund', 275, 1381488165.745203)
(50153405, 'bonus', 944, 1539041663.947245)
(94642076, 'subscription', 731, 1105968534.746622)
(51694002, 'bonus', 882, 1172443230.542989)
(81527151, 'bonus', 222, 960118461.662342)
(96282787, 'refund', 577, 1450179686.178534)
(57359055, 'subscription', 71, 1746132986.829939)
(66459603, 'chargeback', 104, 962636856.965014)
(25880719, 'bonus', 408, 965296344.8126)
(66802725, 'chargeback', 904, 1259430852.674914)
(34944777, 'subscription', 133, 1087761216.087034)
(20552716, 'subscription', 248, 1712796780.982764)
(44046136, 'bonus', 2, 1706203247.934985)
(39488039, 'refund', 202, 1197962905.06963)
(33108533, 'subscription', 694, 1244870450.058095)
(17772036, 'chargeback', 285, 1276841610.365403)
(11531147, 'purchase', 782, 1402655063.915125)
(14773582, 'refund', 850, 1356914994.587821)
(33332322, 'bonus', 570, 1266110121.723748)
(22136751, 'refund', 722, 1745914052.325471)
(35184306, 'purchase', 711, 1629318842.15879)
(39394506, 'subscription', 109, 1326087946.250391)
(7535819, 'refund', 643, 1034204260.717151)
(97644440, 'bonus', 806, 1486141336.879663)
(50037298, 'subscription', 850, 1241316999.978723)
(12549386, 'refund', 358, 1426024125.554961)
(13481809, 'chargeback', 230, 1776498463.472424)
(69306372, 'refund', 409, 1737091258.92965)
(80754025, 'chargeback', 603, 1720657153.806132)
(9230471, 'chargeback', 42, 1774441376.52194)
(9119021, 'subscription', 167, 1207711964.946404)
(85013116, 'refund', 5, 865997748.221544)
(31832035, 'bonus', 975, 1767327050.025081)
(36151668, 'purchase', 813, 1417975514.258413)
(32596591, 'subscription', 433, 1631841253.310309)
(75633739, 'chargeback', 749, 1691233190.36724)
(68561812, 'chargeback', 467, 1441829441.611644)
(7472833, 'refund', 83, 1456622583.641953)
(54429431, 'refund', 281, 1478919237.662431)
(59873582, 'purchase', 974, 967470351.029752)
(36151668, 'refund', 963, 1469592754.795981)
(71778155, 'refund', 175, 1216085154.035797)
(36236361, 'bonus', 653, 853523979.691504)
(11983182, 'subscription', 680, 1499150592.369399)
(39435852, 'purchase', 739, 1311421524.219372)
(57407514, 'refund', 139, 1716989430.723975)
(91357743, 'refund', 217, 1247105534.725766)
(94642076, 'refund', 264, 933044371.400942)
(74336625, 'subscription', 117, 1743331949.355283)
(51365516, 'subscription', 763, 1516868496.894651)
(64536897, 'refund', 932, 1416005337.238543)
(63058992, 'purchase', 663, 1726742460.220587)
(2664472, 'subscription', 924, 1175870151.561888)
(20375940, 'chargeback', 825, 1709092627.049989)
(91412493, 'chargeback', 864, 1063918134.179359)
(88656321, 'purchase', 306, 1744089528.719703)
(24553140, 'refund', 101, 1336328745.338776)
(28950911, 'refund', 987, 1018420087.938313)
(86458791, 'subscription', 320, 1120096378.474018)
(29035959, 'refund', 395, 1040538908.445035)
(58499384, 'refund', 304, 1748162723.66059)
(69810271, 'purchase', 587, 1321752035.871222)
(34471399, 'refund', 501, 1244080711.86006)
(82085731, 'subscription', 864, 1018611487.411065)
(25669023, 'refund', 192, 908166269.244312)
(55984529, 'subscription', 738, 1198284744.558971)
(27261397, 'refund', 38, 1546393993.736727)
(91860968, 'subscription', 371, 1293922443.875437)
(440557, 'subscription', 529, 1224259711.830804)
(84484157, 'chargeback', 498, 1105879259.576251)
(36151668, 'subscription', 361, 1600992137.337851)
(83614696, 'chargeback', 790, 959296685.424895)
(28950911, 'chargeback', 294, 1323885645.138414)
(81680718, 'refund', 862, 1543327700.239352)
(42515236, 'refund', 775, 949061886.755825)
(921175, 'purchase', 808, 923759924.387153)
(72006747, 'subscription', 199, 1060778021.43763)
(55693497, 'chargeback', 943, 1594256675.844798)
(74962286, 'subscription', 232, 1462388326.985702)
(66779604, 'bonus', 626, 1643404365.516104)
(51297626, 'refund', 63, 848069395.627667)
(3446472, 'subscription', 359, 858482643.446802)
(34828534, 'chargeback', 435, 1127854015.829918)
(68561812, 'refund', 280, 1700599451.179022)
(5312754, 'subscription', 314, 1309217052.191203)
(35974335, 'purchase', 613, 841734893.431411)
(10177781, 'bonus', 624, 922221651.309111)
(69438218, 'refund', 833, 1040902324.489624)
(61183059, 'subscription', 493, 1424203820.964992)
(46539642, 'subscription', 68, 1167285624.462007)
(16174850, 'subscription', 446, 891168488.279662)
(17772036, 'purchase', 915, 1318104309.245631)
(84366891, 'bonus', 709, 839524833.840267)
(787599, 'subscription', 445, 1713014336.8668)
(95257369, 'subscription', 177, 1451395547.860151)
(78692034, 'purchase', 824, 997818397.109671)
(66698796, 'chargeback', 384, 1074840588.666243)
(35099480, 'bonus', 977, 1513091332.494621)
(70131458, 'purchase', 523, 1089046668.291691)
(6429108, 'subscription', 383, 1545093495.934772)
(37898230, 'purchase', 391, 1472244662.219419)
(79083354, 'subscription', 854, 1447475788.282729)
(79358815, 'refund', 451, 855029280.076201)
(70893872, 'bonus', 763, 1693907829.449487)
(86458791, 'bonus', 458, 1244677348.912724)
(24612933, 'refund', 475, 1707273407.97214)
(33804660, 'bonus', 749, 1353076992.831792)
(83365382, 'chargeback', 712, 939001892.411371)
(7243431, 'purchase', 162, 1521992906.341572)
(7904275, 'chargeback', 104, 1736116677.759082)
(43251270, 'chargeback', 1, 1689902806.27793)
(82286846, 'subscription', 282, 976807255.880415)
(77328170, 'refund', 782, 1431172667.664995)
(68460480, 'purchase', 7, 848661452.399097)
(92043029, 'chargeback', 49, 1749926739.986228)
(74962286, 'subscription', 607, 1455978411.725101)
(88141923, 'subscription', 16, 941480920.467198)
(80754025, 'bonus', 691, 1375876987.307593)
(44773846, 'refund', 758, 1697532684.60884)
(64952542, 'purchase', 14, 1541296909.971886)
(13853941, 'bonus', 35, 1062252734.887584)
(97828709, 'chargeback', 379, 1680697886.130347)
(39028333, 'bonus', 852, 1274412672.158218)
(44884696, 'refund', 194, 1346146290.41259)
(62639371, 'refund', 681, 1502090496.067067)
(92750867, 'chargeback', 56, 1298625444.568083)
(2251056, 'refund', 623, 1682374755.262016)
(11626297, 'purchase', 600, 1617916696.730849)
(56207608, 'purchase', 641, 1528293459.919442)
(83681792, 'subscription', 725, 1235681136.005657)
(46539642, 'subscription', 831, 1750864086.261012)
(37354766, 'bonus', 486, 1758311556.93458)
(18137927, 'purchase', 745, 1194904453.635139)
(34380305, 'subscription', 284, 1271773646.958018)
(93776386, 'refund', 878, 1318055345.790671)
(56207608, 'subscription', 271, 1562136901.744309)
(20478895, 'subscription', 675, 1387533696.057996)
(81259655, 'purchase', 814, 1346013163.230616)
(33507188, 'bonus', 773, 1071955699.017768)
(72666976, 'subscription', 242, 1353764647.54847)
(68460480, 'refund', 597, 1231981830.53135)
(78466914, 'chargeback', 794, 1539134111.883671)
(8166540, 'refund', 598, 1655238695.156758)
(16953704, 'purchase', 321, 1459605965.875385)
(56802212, 'chargeback', 878, 1112984315.647014)
(70131458, 'chargeback', 846, 978536323.878961)
(96805370, 'purchase', 659, 1705295412.17615)
(38168403, 'bonus', 618, 1311982377.702849)
(28470556, 'bonus', 96, 1275009355.486415)
(35974335, 'purchase', 937, 1228051769.825159)
(8166540, 'subscription', 467, 1280624205.794955)
(34258981, 'chargeback', 606, 1691468806.179364)
(24612933, 'chargeback', 300, 1004151750.692699)
(9119021, 'chargeback', 607, 1485870440.541089)
(32280598, 'chargeback', 42, 1066358863.882411)
(34296177, 'bonus', 336, 905316708.355327)
(35237676, 'chargeback', 743, 1437738722.150621)
(37030634, 'subscription', 5, 1167255776.561176)
(76889096, 'chargeback', 778, 881210313.172303)
(3446472, 'refund', 534, 974661958.087606)
(43628276, 'refund', 15, 1774922364.350202)
(59565663, 'bonus', 483, 1189660577.844125)
(33831078, 'refund', 343, 1639053982.62332)
(40382200, 'refund', 634, 1289493031.116556)
(67510253, 'bonus', 89, 1136963739.252927)
(13433594, 'purchase', 869, 951254108.708543)
(33021513, 'purchase', 790, 1741568677.876239)
(12952562, 'refund', 201, 1101747260.819939)
(16810189, 'subscription', 482, 997149347.712731)
(51513753, 'subscription', 592, 1467384821.665229)
(51513753, 'refund', 805, 1280208730.948355)
(59594422, 'purchase', 395, 1623375797.0871)
(26143502, 'refund', 907, 1530559412.914187)
(41511518, 'chargeback', 875, 923218226.033124)
(24693459, 'refund', 276, 887385390.2508)
(65883199, 'refund', 830, 1697001344.29032)
(56940810, 'purchase', 193, 1722225757.617613)
(67041997, 'purchase', 131, 1772593060.961254)
(37030634, 'bonus', 640, 954795767.063077)
(67428391, 'refund', 376, 1579744381.82249)
(95275919, 'purchase', 372, 1443308608.784935)
(59567161, 'chargeback', 907, 1423196486.163115)
(2318956, 'bonus', 383, 1100628919.105015)
(64547914, 'refund', 115, 1537155002.495159)
(54209335, 'purchase', 887, 1711864029.626615)
(6176803, 'chargeback', 513, 1074078911.376956)
(15090132, 'bonus', 734, 1137918480.18601)
(17772036, 'refund', 898, 1140302270.990453)
(84187480, 'subscription', 48, 916002776.333194)
(46919449, 'bonus', 455, 1102065886.626132)
(58745915, 'chargeback', 245, 920738771.417844)
(79383179, 'subscription', 475, 1498071815.44106)
(18831936, 'chargeback', 151, 1671949346.736122)
(94130084, 'bonus', 334, 1449245330.620685)
(51196592, 'chargeback', 214, 1011899022.826581)
(11983182, 'chargeback', 137, 1773614437.414451)
(20905859, 'subscription', 325, 1472477411.196618)
(4854844, 'purchase', 981, 1025199255.264693)
(99482175, 'purchase', 653, 1365426395.458561)
(51089490, 'bonus', 279, 1554259242.721292)
(22136751, 'bonus', 132, 1734674475.501408)
(69810271, 'bonus', 710, 1542621291.313672)
(15817912, 'subscription', 576, 1286106482.787237)
(77411523, 'bonus', 589, 1407373647.319151)
(11203194, 'purchase', 940, 1638768391.092966)
(90037872, 'refund', 537, 1061369469.991652)
(25621216, 'refund', 889, 1089124169.756724)
(83099785, 'chargeback', 26, 1052966262.830261)
(38379186, 'bonus', 753, 1020189118.720672)
(82311620, 'chargeback', 459, 1347756812.597483)
(15090132, 'purchase', 57, 1304317559.102905)
(20905859, 'subscription', 901, 1397211534.28993)
(56739018, 'subscription', 904, 1236409829.131545)
(3446472, 'purchase', 536, 1451345362.000818)
(12900075, 'purchase', 537, 1192168192.73889)
(79358815, 'bonus', 236, 1431753152.470337)
(91412493, 'bonus', 348, 1233665144.570354)
(26746442, 'chargeback', 94, 948342379.226905)
(88638981, 'subscription', 922, 1386349635.453545)
(12549386, 'purchase', 601, 1095050156.537698)
(12055265, 'chargeback', 384, 1159920476.364069)
(25864373, 'subscription', 430, 1073029076.625534)
(30974763, 'subscription', 96, 1192223142.892424)
(82286846, 'subscription', 377, 1268800819.13226)
(30545157, 'subscription', 66, 1249949013.274347)
(50245541, 'chargeback', 724, 1404730414.83909)
(82262427, 'refund', 132, 1151604407.966146)
(47274903, 'purchase', 303, 1334832407.693457)
(63058992, 'refund', 86, 981708948.599427)
(45104111, 'purchase', 392, 847405490.15502)
(98322062, 'refund', 814, 1330510750.380608)
(57991100, 'bonus', 838, 1611113575.769852)
(92923278, 'bonus', 391, 1016261178.495969)
(63412224, 'bonus', 1, 1760810829.695526)
(46562172, 'purchase', 254, 1336075049.19554)
(66272234, 'subscription', 307, 907417525.216594)
(54345751, 'purchase', 636, 1160679561.737117)
(17284809, 'subscription', 518, 1168106931.830072)
(48300306, 'subscription', 674, 876436278.563268)
(68721082, 'refund', 743, 1038692483.242647)
(74336625, 'chargeback', 210, 998875910.47649)
(38648386, 'bonus', 871, 982646044.155329)
(39028333, 'subscription', 865, 889979288.990803)
(24553140, 'chargeback', 20, 910571109.721966)
(32171381, 'bonus', 339, 1311558147.104901)
(59567161, 'purchase', 484, 1287533674.247766)
(70893872, 'purchase', 177, 1330732435.46671)
(35958295, 'purchase', 892, 1198201394.076162)
(71404986, 'bonus', 166, 1330425051.827607)
(88142685, 'chargeback', 792, 1255104638.370501)
(73806232, 'bonus', 453, 1437298039.712013)
(16094372, 'purchase', 241, 1602910385.06279)
(33586509, 'subscription', 271, 1353178741.049735)
(92771882, 'purchase', 199, 1378514260.788281)
(78178581, 'purchase', 529, 1733237536.945607)
(71778155, 'bonus', 651, 1570158045.978304)
(52324898, 'purchase', 18, 889439054.560514)
(27397012, 'chargeback', 83, 871446085.951734)
(51297626, 'bonus', 971, 1418916768.020371)
(99371517, 'subscription', 239, 1148642684.661654)
(98408444, 'chargeback', 316, 848176414.11832)
(48300306, 'chargeback', 268, 1095588164.42879)
(45847000, 'bonus', 493, 1034179390.746425)
(42515236, 'refund', 157, 856090807.112236)
(45104111, 'subscription', 973, 1711121997.558296)
(5260074, 'subscription', 672, 1017417963.444298)
(14668846, 'refund', 264, 1395528816.44308)
(18854909, 'subscription', 268, 1746131386.26529)
(62695852, 'subscription', 102, 1636386123.499888)
(88656321, 'refund', 725, 1622250210.871129)
(58082639, 'subscription', 345, 1371437784.990663)
(39533904, 'bonus', 642, 1224406929.615172)
(98408444, 'refund', 100, 1756282939.943827)
